sero	nullam sacra vite prius severis arborem	you must plant no tree before the sacred vine
sero	sate sanguine divum	O you born from the blood of gods
sermo	imprimis nobis sermo de te fuit	we had a conversation about you especially
sermo	sapientes Graeco sermone ea tractaverunt	wise men conducted these things using Greek speech
serus	spe omnium serius bellum	a war later than anyone expected
servo	Caecuba centum clavibus servata	Caecuban wine locked away with one hundred keys
servo	Palinurus dum sidera servat, excidit navi	while Palinurus was paying attention to the stars, he fell out of the ship
servio	nulli cupiditati servire oportet	to no desire should one be a slave
servitium	servitia ad inflammandam urbem incitavit	he incited the slave class to light the city afire
servitus	nec totam servitutem pati possunt, nec libertatem	they cannot endure total servitude, nor total liberty
servus	saevitiam in servos adhibere	to make use of brutality on servants
seu	sive medicum adhibueris sive non adhibueris,convalesces	whether you call the doctor or you do not call him, you will recover
si	abire nullo modo possim etiam si velim	there's no way I could leave even if I wanted to
si	si aliter accidisset	if it had happened differently
si	e castris exierunt si quid frumenti reperire possent	they marched out of the camp to see if they could find any provisions
sic	sic se res habet	thus the matter stands
sicut	sicut filium me accepit	he received me just like a son
sidus	nox sideribus illustris	a night lighted up by stars
signum	signum proelii committendi dedit	he gave the signal of joining battle
signum	signa inferre hostibus	to bear the standards against the enemy
signum	e Pario formatum marmore signum	a statue fashioned from Parian marble
silentium	silentium eius in superbiam accipiebatur	his silence was taken for pride
silva	timore perterriti in silvas fugerunt	terrified with fear, they fled into the woods
similis	simili ratione atque ipse fecerit se defendere iis imperavit	He commanded them to defend themselves in the same way as he had done
similis	quid illi simile bello fuit?	what was like that war?
simul	simul omnibus portis eruperunt	they burst out from all the gates at once
simul	simul procul conspexit armatos, recessit	as soon as he caught sight of armed men far off, he withdrew
simulacrum	simulacrum Cereris e sacrario convellendum curavit	he took care of tearing the image of Ceres out of the shrine
simulacrum	simulacrum libertatis	the semblance of freedom
simulo	deditionem ac metum simulabant	they were feigning surrender and fear
sine	sine dubio	without a doubt
sino	non feram, non patiar, non sinam	I will not bear, I will not endure, I will not allow
singuli	crescit in dies singulos hostium numerus	the number of enemies grows day by day
singuli	singuli singulos aggressi sumus	we each attacked one man
sinister	cornu dextro vel sinistro	on the right or left wing
sinister	sinistros sermones de Tiberio habuisse incusatur	he is accused of having made unfavorable speeches about Tiberius
sinus	mater ossa in sinum legit	the mother collected the bones into her lap
sinus	in urbis sinu sunt hostes	there are enemies in the heart of the city
sinus	in eo sinu Carthago sita est	Carthage was located on that bay
sitis	minime sitim aestumque tolerant	they endure thirst and heat very little
situs	terra in medio mundo sita est	the earth is located in the middle of the universe
socius	socii a nobis defecerunt	our allies abandoned us
socius	omnium laborum, periculorum meorum socius fuit	he was a partner of all my labors, all my dangers
socordia	socordiae sese atque ignaviae tradiderunt	they gave themselves over to folly and laziness
sodalis	eum veretur ut deum, amat vero ut sodalem	he reveres him like a god, but in truth he loves him like a companion
sol	sol oriens atque occidens	the rising sun and the setting sun
soleo	ut fieri solet	as it usually happens
soleo	Germanico ne soliti quidem honores contigerunt	for Germanicus, not even the accustomed honors came to pass
solidus	crateres auro solidi	bowls of solid gold
solidus	solida ac perpetua fides	solid and unbroken faith
sollicitudo	magna sollicitudine me affecisti	you have affected me with great anxiety
solum	lumina defixa in solo tenebant	the stars unfastened from the sky clung to the ground
solum	non solum rei publicae sed etiam tibi ipsi nocebis	you will harm not only the republic but also you yourself
solus	tibi soli ea narrare velim	I would like to tell these things to you alone
solus	numquam minus solus sum quam cum solus sum 	I am never less lonely than when I am alone
solvo	primis tenebris solvit navem	at dusk he set sail
solvo	somno vinoque solutus	relaxed by sleep and wine
solvo	aes alienum solvere oportet	it is necessary to pay the debt
somnus	dormientes spectatores e somno excitaverunt	they roused the dozing spectators from their sleep
sonitus	Iuppiter ingentem caelo sonitum dedit	Jupiter thundered mightily in the sky
sordidus	loco non humili solum sed etiam sordido ortus	he arose not just from a humble place, but even from a base one
sors	ei provincia Sicilia sorte evenerat	the province of Sicily fell to him by lot
sors	nescia mens hominum fati sortisque futurae	the mind of men is ignorant of fate and what the future has in store
sors	responsa sortium	answers taken from lots
spargo	credo deos immortales sparsisse animos in corpora humana	I believe that the immortal gods have distributed souls in human bodies
spargo	spargite humum foliis	sprinkle the ground with leaves
spargo	sparsam tempestate classem vidit	he saw the fleet scattered by the storm
spatium	solis lux per totum caeli spatium sese diffundit	sunlight spreads itself throughout the whole space of heaven
spatium	reliquae legiones magnum spatium aberant	the rest of the legions were a great distance away
spatium	quantum fuit diei spatium	as much as was the span of a day
species	doloris speciem ferre non possunt	they are not able to endure the sight of pain
species	fraudi imponere aliquam speciem iuris	to impose an appearance of justice upon fraud
specto	spectatum veniunt, veniunt spectentur ut ipsae	they come to look, they come to be looked at themselves
specto	nihil spectat nisi fugam	he looks to nothing except flight
specto	quo spectat haec oratio?	what end does this speech look to?
spero	desine fata deum flecti sperare precando	stop hoping that the decrees of the gods will be changed by prayer
sperno	non respondit, nos sprevit et pro nihilo putavit	he did not respond, he scorned us and considered us worth nothing
spes	inter spem metumque iactari	to hesitate between hope and fear
sponte	id mihi suades quod sponte iam feci	you advise me of this thing which I have already done of my own accord
sto	praeter spem stare muros viderunt	they saw that, beyond hope, the walls were standing
sto	stare res publica nisi uno regente non potest	the reublic cannot stand except with a single man ruling
sto	condicionibus non stabant	they were not honoring the agreements
statim	statim curia, deinde Italia exactus est	immediately he was driven out from the senatehouse, then from Italy
statio	pro portis castrorum in statione erant	they were on post before the gates of the camp
statuo	super tumulum noluit quidquam statui nisi columellam	he did not want anything to be erected above his tomb except a small column
statuo	Anaximenes aera deum statuit	Anaximenes postulated that the air was a god
statuo	statuitur ne sit provincia Creta	it is decreed that Crete not be a province
sterno	per stratos caede hostes	through the midst of enemies thrown to the ground in slaughter
sterno	placidi straverunt aequora venti	gentle winds smoothed the seas
stipendium	stipendium victores victis imponere solent	victores are accustomed to impose tribute on the conquered
stipendium	pecunia data in stipendium	money given for tribute
stipendium	equestria stipendia meruit	he earned an equestrian wage
stirps	stirps ac semen omnium malorum	the root and seed of all evils
stirps	stirpe divina satus	born of divine lineage
strenuus	vir fortis ac strenuus	a man strong and vigorous
strepitus	consonat omne nemus strepitu	thw whole grove rang with the din
strideo	serpens stridens	a hissing serpent
struo	templa saxo structa vetusto	temples built from ancient rock
struo	copias ante frontem castrorum struxit	he drew up the troops in front of the camp
struo	crimina struxit	he instigated crimes
studeo	Germani agriculturae non student	Germans are not diligent in agriculture
studeo	Catilinae Caelius studuit	Caelius was favorable to Catiline
studium	non quicquam aliud est philosophia quam studium sapientiae	philosophy is nothing other than an eagerness for wisdom
studium	Pompeius significat studium erga me non mediocre	Pompey expresses a not insignificant fondness toward me
stultus	stultum est stulto aures praebere	it is foolish to offer one's ears to a fool
stuprum	filiae eius stupro violatae erant	his daughters were violated in dishonor
suadeo	senatui suasit ne pax cum Poenis fieret	he urged the senate not to make peace with the Carthaginians
sub	sub ipsis Numantiae moenibus	under the very walls of Numantia
sub	sub eodem tempore	at the same time
sub	sub iugum missi victi sunt	the conquered were sent under the yoke
sub	sub noctem	shortly before night
sub	sub adventum praetoris	just before the arrival of the praetor
subicio	ignem tectis et moenibus subiecerunt	they lit fire below the roofs and walls
subicio	copias integras vulneratis defessisque subiciebat	he substituted fresh troops for those wounded and tired
subicio	tu, Romane, memento parcere subiectis et debellare superbos	you, Roman, remember to spare your subjects and to bring war to the arrogant
subigo	Gallia devicta et subacta erat	Gaul was conquered and subjugated
subigo	ut ederet socios subigi non potuit	he could not be compelled to betray his allies
subeo	hostes muro subibant	the enemies approach the wall
subeo	subeunt illi fratresque parensque	both his brothers and his parents come to his mind
subito	difficile est longum subito deponere amorem	it is hard to end an enduring passion suddenly
subitus	ut sunt Gallorum subita et repentina consilia	as the resolutions of the Gauls are sudden and unexpected
sublimis	prospexi Italiam summa sublimis ab unda	lifted up by the highest wave, I saw Italy off in the distance
sublimis	sublime genus dicendi	a lofty mode of speaking
subsidium	his difficultatibus duae res subsidio erant	in these difficulties two things were of support
subsidium	subsidia submitti non poterant	the auxiliary troops could not be dispatched
subvenio	subvenisti homini iam perdito	you have come to the aid of a man already ruined
succedo	tecto imbris vitandi causa successit	he went under the roof the the sake of avoiding the rain
succedo	post eius mortem frater regno successit	after his death his brother succeeded to the rule
sui	nemo non benignus est sui iudex	nobody is a harsh judge of himself
sum	homo nequissimus omnium qui sunt, qui fuerunt, qui futuri sunt	the most worthless man of all who now are, who were, and who will be
sum	eiusdem aetatis fuit	he was of the same age
sumo	distat sumasne pudenter an rapias	there is a difference between whether you acquire modestly or seize
sumo	diem ad deliberandum sumpsit	he spent the day deliberating
summa	eius rei satis erit summam dicere	it will be enough to say the main point of this matter
summa	summam octoginta milium excessit	it surpassed a total of 80,000
super	purpureas super vestes coniciunt	they throw purple robes from above
super	super tumulum noluit quidquam statui nisi columellam	he did not want anything to be erected above his tomb except a small column
super	exercitum super morbum etiam fames affecit	beyond disease, famine also afflicted the army
supero	numero hostis, virtute Romanus superabat	the enemy had the upper hand in number, the Romans in virtue
supero	pars quae sola mei superabit corporis, ossa	the only part of my body which will survive, my bones
superbus	superba dominatio tandem oppressa est	finally the tyrannical oppression has ended
supersum	non multum ad occasum solis temporis supererat	not much time remained until sunset
superus	omnes di deaeque superi	all the gods and goddesses above
superus	anno superiore	in the previous year
superus	Iulia supremum diem obiit	Iulia died
supplex	genua amplectens effatur talia supplex	clinging to his knees as a suppliant, he spoke forth such things
supplicium	suppliciis deos fatigaverunt	they wearied the gods with prayers
supplicium	aliquem supplicio afficere	to inflict someone with punishment
supra	toto vertice supra est	he is taller by a whole head
surgo	multo ante lucem surrexit	he rose long before dawn
suscipio	susceptum perfice munus	finish the duty you have undertaken
suscipio	talia facinora impune suscepisse parum habuerunt	they did not think it was enough to have undertaken such crimes with impunity
suspicio	in suspicionem incidit regni appetendi	he fell into suspicion of striving for kingly power
sustineo	civitatis dignitatem atque decus sustinere	to support the dignity and honor of the state
sustineo	senatus eos querentes non sustinuit	the senate did not hold out against those complainers
suus	suum cuique redde	grant to each his own
tabula	leges duodecim tabularum	the laws of the twelve tables
tacitus	contumeliam tacitus tulit	he endured the insult silently
tacitus	aliquid tacitum relinquere	to pass over something in silence
talis	qui talia audet, summa laude dignus est	he who dares such things is worthy of the highest praise
tam	nemo est tam senex qui se annum non putet posse vivere	no one is so old that he does not think he can live a year
tam	non tam praeclarum est scire Latine quam turpe nescire	it is not so honorable to know Latin as it is shameful not to know it
tamen	si iure posses eum accusare, tamen id pie facere non posses	if you were able to find fault with him justly, nevertheless you would not have been able to do it piously
tametsi	quae tametsi Caesar intellegebat, tamen quam mitissime potest legatos appellat	and notwithstanding that Caesar understood these things, nevertheless he addresses the legates as gently as he can
tamquam	hi vivunt, qui e corporum vinculis tamquam e carcere evolaverunt	these live, who have sprung out from the chains of the body as if from jail
tamquam	ceteri, tamquam ita necesse sit, sequuntur	the rest, as if this is necessary, follow
tango	minae Clodii modice me tangunt	the threats of Clodius touch me very little
tantum	tantum temporis	so much time
tantum	notus est mihi nomine tantum	he is known to me by name only
tantummodo	tantummodo velis	one would wish for so much
tantus	tantae molis erat Romanam condere gentem	it was a task of such a great size to put together the Roman race
tardus	nemo erat adeo tardus aut fugiens laboris	no one was so slow or averse to labor
taurus	ille taurus qui vexit Europam	that is the bull which carried Europa
tectum	di immortales suo numine et auxilio urbis tecta defendunt	the immortal gods protect the roofs of the city with their divine will and aid
tego	manifestam defectionem virium tegebat	he was concealing his obvious exhaustion
tego	aliquem tegere ac tueri	to protect and defend someone
tellus	tellus, quae est media, non movetur	the earth, which is in the middle, is not moved
telum	tela proprie dicuntur ea quae missilia sunt	those weapons which may be hurled are properly called tela
temere	forte, temere, casu pleraque fiunt	most things happen by chance, at random, by accident
temeritas	numquam temeritas cum sapientia miscetur	never is rashness mixed with wisdom
tempero	venenum temperare	to mix in poison in due proportion
tempero	civitates temperare legibus	to regulate the state with laws
tempero	temperare ab iniuria	to refrain from injustice
tempero	linguae temperare	to be moderate in speech
tempestas	fuerunt ea tempestate, qui haec crederent	there were at that time some who believed these things
tempestas	tempestates gubernator providet	a helmsman gives his attention to storms
templum	templum deo statuit	he erected a temple to the god
tempora	omnibus his nivea cinguntur tempora vitta	all these men's temples are girded with snow-white head-bands
tempto	quamvis sint sub aqua, sub aqua maledicere temptant	although they are under water, under water they try to speak curses
tempto	gravis autumnus omnem exercitum valetudine temptaverat	the unhealthy autumn had assailed the whole army with sickness
tempus	alieno tempore	at an unfavorable time
tempus	tempori cedere, id est necessitati parere, sapientis est	to yield to time, that is, to give way to necessity, is the mark of a wise man
tendo	manus ad caelum tendens deos testes invocabat	stretching his hands to the sky, he called on the gods as witnesses
tendo	unde venis et quo tendis?	whence are you coming, and whither are you striving?
teneo	vento intermisso cursum tenere non potuit	the wind having been interrupted, he was not able to hold his course
tenuis	animae defunctorum tenues	unsubstantial souls of the dead
tenuis	magnae quondam urbis tenue vestigium	the thin trace of a once great city
tero	omnem aetatem in his discendis rebus trivit	he spent a whole lifetime in learning these things
tergum	omnes hostes terga verterunt	all the enemies turned their backs
terra	terra marique	on land and sea
terra	terra in medio mundo sita est	the earth is located in the middle of the universe
terra	saxa de terra sustulerunt	they lifted rocks up from the ground
terreo	totam urbem caede incendiisque terrebat	he was terrifying the whole city with slaughter and flames
terror	maximum terrorem hostibus inferunt	they inflict a great terror on the enemy
testor	id Cicero pluribus epistulis testatur	Cicero asserted this in many letters
testis	manus ad caelum tendens deos testes invocabat	stretching his hands to the sky, he called on the gods as witnesses
thalamus	foedus thalami	marriage contract
timeo	timebant ne circumvenirentur	they were afraid that they would be surrounded
timeo	rebus suis timebant	they were afraid for their own affairs
timor	timore perterriti in silvas fugerunt	terrified with fear, they fled into the woods
tingo	in alto Phoebus aequore tingit equos	the Sun bathes his horses in the deep sea
tolero	minime sitim aestumque tolerant	they endure thirst and heat very little
tolero	corpus laboris tolerans	a body tolerant of hardship
tollo	eo aspectu exterrita clamorem sustulit	she shrieked, terrified at that sight
tollo	mensam tolli iubet	he orders the table to be removed
tollo	memoriam alicuius rei tollere	to abolish the memory of some thing
tormentum	verberibus ac tormentis quaestionem habere	to hold an examination by floggings and tortures
tormentum	tormentis hostes propulerunt	they urged the enemy with tortures
torqueo	terra circum axem se convertit et torquet	the land twists and turns itself around its axis
torqueo	hastam torquere	to brandish a spear
tot	quot homines, tot sententiae	there as as many different opinions as there are people
totus	imminent duo reges toti Asiae	two kings threaten all of Asia
tracto	sapientes Graeco sermone ea tractaverunt	wise men conducted these things using Greek speech
trado	ei testamentum legendum tradidit	he handed over the will to him for reading
trado	traditur memoriae	it is handed down to memory
traho	ducunt volentem fata, nolentem trahunt	the fates lead the willing, but they drag the unwilling
traho	rem de industria trahebant	they dragged out the matter 
transfero	sed, si placet, sermonem alio transferamus	but, if you please, we will direct the speech elsewhere
tremo	totus tremo horreoque	I am entirely trembling and shuddering
trepido	totis trepidatur castris	there is confusion all throughout the camp
tres	tria milia hominum	three thousand men
tribuo	tribuere suum cuique	to bestow to each his own
tribuo	id valetudini tribuit	he granted this on account of his health
tribunus	tribuni plebis nunc fraudem, nunc neglegentiam consulum accusabant	the tribunes of the people were reproaching now the deceit, now the negligence of the consuls
tribunus	tribunus militum, â militaris	a tribune of the soldiers, 
triduum	tridui viam processerat	he had advanced for a journey of three days
triginta	in legione sunt centuriae sexaginta, manipuli triginta, cohortes decem	in a legion there are sixty centuries, thirty maniples, ten cohorts
tristis	tristis vultus	gloomy expression
tristis	tristia dona cineri Hectoris libant	they offer sad gifts to the ashes of Hector
triumphus	senatus triumphum Africano decrevit	the senate decreed a triumph for Africanus
tueor	nil aliud nisi aquam caelumque tuentur	they see nothing else but water and sky
tueor	aliquem tegere ac tueri	to protect and defend someone
tum	tum demum civitas libera erit	then indeed the citizen body will be free
tum	tum mittendi legati fuissent, cum Perseus urbes obsideret	then the ambassadors ought to have been sent, when Perseus was besieging the cities
tum	consilia cum patriae tum sibi inimica cepit	he adopted policies unfavorable both to the fatherland and to himself
tumultus	magno cum tumultu castris egressi sunt	they exited from the camp with a great uproar
tumultus	tumultum esse decrevit senatus	the senate determined that there was rebellion
turba	urgeris turba circum te stante	you are pressed with a crowd standing around you
turbo	in maximis turbinibus rei publicae navem gubernavi	I steered the ship of state during the greatest whirlwinds
turma	inter equitum turmas	among squadrons of cavalry
turpis	aspectus deformis atque turpis	a foul and deformed sight
turpis	illi turpis vita integra fama potior fuit	for him a shameful life was preferable to an unsullied reputation
turris	pauperum tabernae regumque turres	the huts of poor men and the towers of kings
tus	ducere tura naribus	to sniff incense
tutus	tutus ab insidiis inimici	same from the plots of one's enemy
tuus	tua res agitur paries cum proximus ardet	your property is disturbed when a neighboring wall is on fire
tyrannus	tyrannorum ingeniis mors est remedium	for the tempers of tyrants, death is the remedy
uber	terra antiqua potens armis atque ubere glaebae	an ancient land powerful due to its arms and the fertility of its soil
ubi	ubi non sum, ibi est animus	where I am not, there is my spirit
ubi	ubi gentium?	where in the world?
ubi	ubi de eius adventu certiores facti sunt	when they were informed about his arrival
ullus	sine ulla dubitatione	without any hesitation
ulterior	Gallia ulterior	the far-away region of Gaul
ultra	nec ultra moratus	without further delay
ultro	non debui tibi pecuniam, ultro a me mutuatus es	I did not owe you money, moreover you borrowed from me
ultro	ultro aliquid offerre	to offer something of his own accord
umbra	colles afferunt umbram vallibus	hills bring shade to the valleys
umbra	ne reamur umbras inter vivos volitare	let us not think that ghosts fly about among the living
umidus	nox umida caelo praecipitat	dewy night is sinking from the heaven
umquam	si quid numquam oritur, ne occidit quidem umquam	if something never rises, it also does not ever fall
una	pugnatur una omnibus partibus	there is fighting everywhere at the same time
unda	prospexi Italiam summa sublimis ab unda	lifted up by the highest wave, I saw Italy off in the distance
unde	unde venis et quo tendis?	whence are you coming, and whither are you striving?
undique	caelum undique et undique pontus	sky on all sides and sea on all sides
unicus	unicus filius	only one son
unicus	vir unicus in omni fortuna	a man unique in every fortune
universus	crudelitate unius oppressi erant universi	all were oppressed by the cruelty of one
urbanus	rustica et urbana vita	country and city life
urbanus	homo non solum sapiens, verum etiam, ut nunc loquimur, urbanus	a man not only wise, but truly also, as we now say, refined
urbs	urbem Romam a principio reges habuerunt	from the beginning, kings ruled the city of Rome
uro	urendo populandoque gesserunt bella	they waged war by burning and laying waste
uro	uritur infelix Dido	unlucky Dido is inflamed with passion
urgeo	urgeris turba circum te stante	you are pressed with a crowd standing around you
urgeo	urgebat hominum esse istam culpam, non deorum	he was urging that that was the fault of men, not gods
usque	ab imis unguibus usque ad verticem summum	from head to foot
usque	usque a pueritia	all the way since childhood
usus	ferreus assiduo consumitur anulus usu	the iron ring is destroyed by constant use
usus	scientia atque usu nauticarum rerum reliquos antecedunt	they surpass the rest with respect to the knowledge and use of ship matters
usus	magno usui rei publicae fuit	he was of great use to the republic
ut	sed, ut plerumque fit, maior pars meliorem vicit	but, as it frequently happens, the bigger part conquered the better
ut	ut primum loqui posse coepi, inquam	as soon as I began to be able to speak, I said
ut	Romani ab aratro adduxerunt Cincinnatum, ut dictator esset	the Romans led Cincinnatus from his plough to be dictator
ut	tanta tempestas coorta est, ut nulla navis cursum tenere posset	such a great storm arose that no ship was able to hold its course
uterque	densis ictibus heros utraque manu pulsat Dareta	the hero strikes Dares with thick blows from each hand
utor	oratione utar aliena	I shall use a foreign mode of speaking
utor	severitas qua tu in iis rebus usus es	the sternness which you have used in these matters
utor	valetudine bona uti	to have good health
utilis	miscere utile dulci	to mix useful with pleasant
utinam	utinam lex esset eadem, quae uxori est, viro!	if only the law which there is for the wife were the same for the husband!
utique	consulum utique alter ex plebe creatur	at least one consul is elected from the plebeians
utrum	utrum defenditis an impugnatis plebem?	do you defend or attack the common people?
utrum	di utrum sint necne quaeritur	it is sought whether the gods are or are not
uxor	uxorem ducere	to get married
vacuus	moenia defensoribus erant vacua	the walls lacked guards
vacuus	animus ab odio vacuus est	the heart is free of hate
vadum	Rhodanus nonnullis locis vado transitur	the Rhone can be crossed by a shallow place in several locations
vadum	longa sulcant vada salsa carina	the long keels ploughed the salted straits
vagus	vagus et exsul errabat	he wandered, unsettled and an exile
vagus	vaga volubilisque fortuna est	fortune is doubtful and mutable
valeo	didici ex tuis litteris te valere	I have learned from your letter that you are well
valeo	non valuerunt manus educere telum	the hands were not able to draw out the spear
valeo	plus apud me antiquorum auctoritas valet	the authority of the ancients carries more weight with me
valetudo	optima valetudine uti	to enjoy the best health
valetudo	gravis autumnus omnem exercitum valetudine temptaverat	an unhealthy autumnn assailed the whole army with sickness
validus	valida urbs et potens	a robust and powerful city
vallis	colles afferunt umbram vallibus	hills bring shade to the valleys
vallum	oppidum vallo fossaque circumdederunt	they surrounded the town with a rampart and a trench
vanus	vanior erat iam hostium acies	the enemy's battle line was already rather weak
vanus	vana quaedam et inania pollicebantur	certain vain and empty promises were made
varius	ita varie laetitia, maeror, luctus atque gaudia agitabantur	and so, they were considering happiness, grief, sorrow and joy in turn
vasto	omnia igni ferroque vastabant	they were laying waste to everything with fire and the sword
vastus	apparent rari nantes in gurgite vasto	here and there swimmers appear in the vast whirlpool
vastus	vastum maris aequor	the vast surface of the sea
vates	Cicero quae nunc usu veniunt cecinit ut vates	Cicero foretold things which now are happening in reality, as if he were a seer
vates	sola tuum vates Lesbia vincit opus	only the Lesbian poetess conquers your work
ve	duabus tribusve horis	in two or three hours
vehemens	vehemens feroxque natura	a vehement and wild nature
veho	ille taurus qui vexit Europam	that is the bull which carried Europa
veho	(in) equo vehitur	she rides a horse
vel	cornu dextro vel sinistro	on the right or left wing
vel	eius auctoritas eo tempore vel maxima erat	his authority was certainly the greatest at that time
velo	velatus toga	wrapped up in a toga
velo	scelere velandum est scelus	wickedness must be covered up by wickedness
volo	idem velle atque idem nolle, ea demum est firma amicitia	to want and not want the same things, this indeed is firm friendship
volo	ducunt volentem fata, nolentem trahunt	the fates lead the willing, but they drag the unwilling
velox	nihil est animo velocius	nothing is swifter than the soul
velum	dum flavit velis aura secunda meis	so long as a favorable wind blew for my sails
velut	velut si coram adesset	just as if he were here before our eyes
venenum	vim veneni in servo experti sunt	they have tested the strength of the poison on a slave
venio	mihi auxilio venit	he comes as an aid to me
venio	mihi venit in mentem	it came into my mind
venter	viginti ventres pasco et canem	I feed twenty stomachs and a dog
ventus	mare ventis saevit	the sea rages with winds
Venus	alma Venus	bountiful Venus
Venus	fabula nullius veneris	a story of no beauty
ver	vere redeunt arboribus comae	in the spring leaves return to the trees
verbum	haec plurimis a me verbis dicta sunt	these things were said by me in very many words
vereor	vereor ne turpe sit timere	I fear that it is shameful to be afraid
vereor	eum verebantur liberi	his freedmen revered him
vero	Marius ubi, quae Ligus egerat, cognovit, tum vero milites cohortatus est	when he learned what the Ligurian had done, Marius then indeed encouraged his soldiers
vero	eum veretur ut deum, amat vero ut sodalem	he reveres him like a god, but in truth he loves him like a companion
verso	Sisyphus versat saxum	Sisyphus turns his rock
verso	sic fortuna utrumque versavit	thus fortune treated each in turn
versor	mors ob oculos saepe versata est	death often lingered before the eyes
versor	versabor in re difficili	I will be engaged in a difficult business
versus	versibus insignem te pudet esse meis	you are ashamed to be prominent in my verses
verto	omnes hostes terga verterunt	all the enemies turned their backs (to flee)
verto	ea quae gloriae esse debent mihi in crimen vertis	you have changed these things, which should be glorious for me, into crime
verto	omnia in unius potestate vertentur	everything will be in the power of a single man
vertex	navem rapidus vorat aequore vertex	a swift whirlpool devours the ship in the sea
vertex	ab imis unguibus usque ad verticem summum	from head to foot
verum	non modo agendo verum etiam cogitando	not only by acting but also by thinking
verus	notionem veri et falsi nullam habet	he has no conception of true and false
verus	verum est agrum habere eos, quorum sanguine ac sudore partus sit	it is true that they possess a field, by whose blood and sweat it was produced
vester	vestrum est dare, vincere nostrum	your part is to give, ours to conquer
vestigium	magnae quondam urbis tenue vestigium	the thin trace of a once great city
vestis	arte laboratae vestes	skillfully fashioned garments
veto	ridentem dicere verum quid vetat?	what forbids a laughing man from speaking the truth?
vetus	veteres ac moris antiqui memores	old and mindful of ancient custom
vexo	conscientia mentem vexabat	conscience troubles the mind
via	viae latitudo ex lege octo pedes habet	the width of a road is by law eight feet
via	tridui viam processerat	he had advanced for a journey of three days
via	ratione et via	by manner and way
vicinus	sedes vicina astris	a seat near to the stars
vicis	habet vices condicio mortalium	the condition of mortals has changes of fortune
vicis	vestram meamque vicem explete	complete your own duty and mine
victor	exercitus victor	the victorious army
victoria	iam animo victoriam praecipiebant	they figured victory to themselves beforehand
victus	maior pars victus eorum in lacte et carne consistit	the greater part of sustenance consists of milk and meat
victus	victus regius	sustenance fit for a king
video	sparsam tempestate classem vidit	he saw the fleet scattered by the storm
video	videant consules ne quid respublica detrimenti capiat	let the consuls see to it that no amount of damage seizes the republic
videor	satis dixisse mihi videor	I think I have said enough
videor	nobis visum est respondere	we thought we should reply
vigeo	homines habent mentem acrem et vigentem	men have a sharp and vigorous mind
vigilia	patiens vigiliae	capable of staying awake
vigilia	nox in quattuor vigilias dividitur	the night is divided into four watches
viginti	viginti ventres pasco et canem	I feed twenty stomachs and a dog
vinco	vestrum est dare, vincere nostrum	your part is to give, ours to conquer
vincio	post terga manus vinxerat	he had bound the hands behind their backs
vinculum	hi vivunt, qui e corporum vinculis tamquam e carcere evolaverunt	these live, who have sprung out from the chains of the body as if from jail
vindico	victoriae decus sibi vindicavit	he claimed the honor of victory for himself
vindico	C. Gracchus vindicandae fraternae mortis gratia tribunatum ingressus est	Gaius Gracchus took up the office of tribune for the sake of avenging the death of his brother
vindico	ab hac necessitate vos fortuna vindicat	your good fortune releases you from this obligation
violo	filiae eius stupro violatae erant	his daughters were violated in dishonor
vir	vir fortis ac strenuus	a man strong and vigorous
viridis	senex, sed viridis animo ac vigens	old, but youthful and lively in spirit
virtus	emortuus est per virtutem	he is dead through bravery
virtus	virtute iustitiae ornatus est	he was equipped with the virtue of justice
vis	vis consilii expers	senseless violence
vis	vis divina oratoris	the godlike force of the orator
vis	Romani pulveris vim magnam animadverterunt	the Romans noticed the great force of the dust
viso	Aegypti visendae causa profectus est	he set out for the sake of seeing Egypt
visus	visus mortales reliquit	he left behind mortal sights
visus	nocturni visus	nightly visions
vita	in liberos vitae necisque potestatem habent	they have the power of life and death over their children
vito	incidit in Scyllam qui vult vitare Charybdim	he falls upon Scylla who wants to avoid Charybdis
vitis	nullam sacra vite prius severis arborem	you must plant no tree before the sacred vine
vitium	virtus est vitium fugere	virtue is to flee vice
vitulus	vitulos leaenae lacerant	the lionesses mutilate the calves
vivo	quidam vivere tunc incipiunt, cum desinendum est	some begin to live at the time when they must stop
vivus	mors nec ad mortuos pertinet nec ad vivos	death is a concern neither to the dead nor the living
vix	vix ea fatus erat, geminae cum forte columbae caelo advolaverunt	scarcely had he spoken these things, when by chance twin doves flew to the sky
voco	auxilio deos vocabant	they were calling on the gods for help
voco	certabant urbem Romam Remoramne vocarent	they were contending whether they would call the city Roma or Remora
voco	Italiam in exitium vocas	you call Italy to her destruction
volo	ex alto laeva volavit avis	the bird flew from the left side of the heavens
volucer	volucrum cantus	the songs of birds
volucer	volucris fortuna	fleeting fortune
voluntas	ex voluntate Sullae omnia se facturum esse promisit	he promised that he would do all things according to the wish of Sulla
voluntas	voluntas erga Caesarem	good will toward Caesar
voluptas	omne id quo gaudemus voluptas est	everything which we delight in is pleasure
volvo	amnis volvit sub undis grandia saxa	the river rolled great rocks under the waves
volvo	multa secum volvebat	he was pondering many things with himself
votum	multi votis vim tempestatis effugerunt	many escaped the violence of the storm by prayers
votum	audiverunt di mea vota	the gods have heard my prayers
vox	magna voce clamare	to shout with a great voice
vox	nulla vox est audita populi Romani maiestate indigna	no voice was heard unworthy of the sovereignty of the Roman people
vulgo	contagio vulgabant morbos	touch spreads disease
